attribute;value;rating;rating_count
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;2.0
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;1.0
CPU Passmark;;4.0;1.0
CPU Passmark;;4.0;1.0
CPU Passmark;;5.0;1.0
CPU Passmark;;1.0;1.0
CPU Passmark;;5.0;2.0
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;2.0
CPU Passmark;;5.0;2.0
CPU Passmark;;4.4;3.0
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;1.0
CPU Passmark;;4.5;2.0
CPU Passmark;;5.0;2.0
CPU Passmark;;4.5;2.0
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;2.0
CPU Passmark;;4.6;34.0
CPU Passmark;;5.0;1.0
CPU Passmark;;4.5;2.0
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;4.0
CPU Passmark;;3.0;1.0
CPU Passmark;;4.5;4.0
CPU Passmark;;5.0;1.0
CPU Passmark;;3.0;1.0
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;1.0
CPU Passmark;;4.0;1.0
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;1.0
CPU Passmark;;5.0;2.0
CPU Passmark;;5.0;1.0
CPU Passmark;;1.0;1.0
CPU Passmark;;2.0;2.0
CPU Passmark;;4.2;146.0
CPU Passmark;;5.0;2.0
CPU Passmark;;5.0;3.0
CPU Passmark;;4.0;1.0
CPU Passmark;;5.0;1.0
CPU Passmark;;4.0;2.0
CPU Passmark;;5.0;5.0
CPU Passmark;;4.9;12.0
CPU Passmark;;4.0;1.0
CPU Passmark;;3.8;11.0
CPU features;['Automatic Overclocking', 'HyperThreading', 'Low energy consumption', 'Virtualization Support'];4.6499999999999995;6.0
CPU features;['Automatic Overclocking', 'HyperThreading', 'No graphics chip'];4.222222222222222;9.0
CPU features;['Automatic Overclocking', 'HyperThreading', 'Virtualization Support', 'No graphics chip'];4.107692307692307;78.0
CPU features;['Automatic Overclocking', 'HyperThreading', 'Virtualization Support'];4.4165;200.0
CPU features;['Automatic Overclocking', 'HyperThreading'];4.853846153846154;26.0
CPU features;['Automatic Overclocking', 'Low energy consumption', 'Virtualization Support', 'Multi Threading'];5.0;5.0
CPU features;['Automatic Overclocking', 'Low energy consumption', 'Virtualization Support'];4.555555555555555;27.0
CPU features;['Automatic Overclocking', 'Low energy consumption'];3.742857142857143;7.0
CPU features;['Automatic Overclocking', 'Multi Threading', 'No graphics chip'];5.0;1.0
CPU features;['Automatic Overclocking', 'Virtualization Support', 'Multi Threading', 'No graphics chip'];4.431034482758621;29.0
CPU features;['Automatic Overclocking', 'Virtualization Support', 'Multi Threading'];4.315789473684211;19.0
CPU features;['Automatic Overclocking', 'Virtualization Support', 'No graphics chip'];5.0;4.0
CPU features;['Automatic Overclocking', 'Virtualization Support'];4.565217391304348;23.0
CPU features;['Automatic Overclocking'];3.814814814814815;27.0
CPU features;['HyperThreading', 'Low energy consumption', 'Virtualization Support'];5.0;19.0
CPU features;['HyperThreading', 'Virtualization Support'];4.55625;32.0
CPU features;['HyperThreading'];4.228571428571429;21.0
CPU features;['Low energy consumption', 'Virtualization Support'];4.314285714285715;14.0
CPU features;['Low energy consumption'];4.0;4.0
CPU features;['Virtualization Support'];4.75;4.0
CPU features;;4.5318246110325315;707.0
Cache processor [MB];4.0;3.0;4.0
Cache processor [MB];6.0;4.6;34.0
Cache processor [MB];7.5;5.0;1.0
Cache processor [MB];8.0;5.0;2.0
Cache processor [MB];22.0;4.2;53.0
Cache processor [MB];24.0;4.2;53.0
Cache processor [MB];;5.0;5.0
Cache processor [MB];;5.0;6.0
Cache processor [MB];;4.7;3.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;4.9;57.0
Cache processor [MB];;4.2;53.0
Cache processor [MB];;4.9;96.0
Cache processor [MB];;5.0;19.0
Cache processor [MB];;4.9;57.0
Cache processor [MB];;4.4;3.0
Cache processor [MB];;4.8;8.0
Cache processor [MB];;4.8;4.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;4.0;3.0
Cache processor [MB];;4.9;57.0
Cache processor [MB];;4.6;17.0
Cache processor [MB];;5.0;4.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;3.0;2.0
Cache processor [MB];;4.2;12.0
Cache processor [MB];;4.9;8.0
Cache processor [MB];;3.7000000000000006;3.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;5.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;5.0;4.0
Cache processor [MB];;5.0;6.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.8;4.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;3.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;4.5;2.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;4.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.5;6.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;4.5;8.0
Cache processor [MB];;4.1;10.0
Cache processor [MB];;4.7;10.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;3.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;3.6;5.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.5;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;3.8;5.0
Cache processor [MB];;4.0;4.0
Cache processor [MB];;5.0;4.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;4.0
Cache processor [MB];;4.5;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.5;2.0
Cache processor [MB];;5.0;6.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;3.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;4.9;10.0
Cache processor [MB];;3.4;5.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;3.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;4.5;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;4.3;3.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;3.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;2.0;3.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;3.8;11.0
Cache processor [MB];;4.0;3.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;3.5;4.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;4.4;3.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;2.3;3.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;4.8;4.0
Cache processor [MB];;4.9;8.0
Cache processor [MB];;4.8;5.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;3.2999999999999994;3.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;3.4;5.0
Cache processor [MB];;4.3;5.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;2.3;3.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;4.2;5.0
Cache processor [MB];;2.3;5.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;2.3;5.0
Cache processor [MB];;4.5;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;3.7000000000000006;3.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;4.3;5.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;4.0;2.0
Cache processor [MB];;4.8;14.0
Cache processor [MB];;4.8;14.0
Cache processor [MB];;4.8;14.0
Cache processor [MB];;5.0;17.0
Cache processor [MB];;2.0;1.0
Cache processor [MB];;5.0;3.0
Cache processor [MB];;5.0;3.0
Cache processor [MB];;4.8;5.0
Cache processor [MB];;5.0;4.0
Cache processor [MB];;3.9;17.0
Cache processor [MB];;4.9;13.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;3.5;6.0
Cache processor [MB];;5.0;3.0
Cache processor [MB];;3.0;6.0
Cache processor [MB];;3.0;2.0
Cache processor [MB];;3.9;7.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;3.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;4.4;3.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.5;2.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;4.5;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.5;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;4.0
Cache processor [MB];;3.0;1.0
Cache processor [MB];;4.5;4.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;3.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;1.0;1.0
Cache processor [MB];;2.0;2.0
Cache processor [MB];;4.2;146.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;5.0;3.0
Cache processor [MB];;5.0;2.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;5.0;1.0
Cache processor [MB];;4.0;2.0
Cache processor [MB];;5.0;5.0
Cache processor [MB];;4.9;12.0
Cache processor [MB];;4.0;1.0
Cache processor [MB];;3.8;11.0
Certification;['TÜV Low Blue Light'];1.0;2.0
Certification;['Windows 11 compatible'];4.439705882352941;136.0
Certification;;4.481049822064056;1124.0
Charging connector;USB-C;4.2;106.0
Charging connector;;4.495934256055363;1156.0
Colour;['White'];4.2;159.0
Colour;;4.510154125113327;1103.0
Core boost frequency [GHz];1.6;3.5;4.0
Core boost frequency [GHz];2.3;3.0;2.0
Core boost frequency [GHz];2.7;4.0;4.0
Core boost frequency [GHz];2.8;4.1000000000000005;26.0
Core boost frequency [GHz];2.9;4.35;20.0
Core boost frequency [GHz];3.2;3.5714285714285716;14.0
Core boost frequency [GHz];3.3;4.3076923076923075;13.0
Core boost frequency [GHz];3.4;4.8;5.0
Core boost frequency [GHz];3.5;4.870588235294118;17.0
Core boost frequency [GHz];3.8;4.077272727272727;44.0
Core boost frequency [GHz];4.0;4.0;2.0
Core boost frequency [GHz];4.1;4.555319148936171;47.0
Core boost frequency [GHz];4.2;4.56;45.0
Core boost frequency [GHz];4.3;4.61;20.0
Core boost frequency [GHz];4.4;4.678350515463918;97.0
Core boost frequency [GHz];4.5;4.538461538461538;13.0
Core boost frequency [GHz];4.6;4.7159420289855065;69.0
Core boost frequency [GHz];4.7;4.708510638297873;47.0
Core boost frequency [GHz];4.8;4.044736842105263;38.0
Core boost frequency [GHz];4.9;3.9462686567164185;67.0
Core boost frequency [GHz];5.0;3.8066666666666666;15.0
Core boost frequency [GHz];5.1;4.258119658119658;117.0
Core boost frequency [GHz];5.2;3.88125;16.0
Core boost frequency [GHz];5.3;5.0;2.0
Core boost frequency [GHz];5.4;3.7625;8.0
Core boost frequency [GHz];5.7;5.0;2.0
Core boost frequency [GHz];5.8;2.3333333333333335;3.0
Core boost frequency [GHz];;5.0;6.0
Core boost frequency [GHz];;4.9;57.0
Core boost frequency [GHz];;4.9;96.0
Core boost frequency [GHz];;4.9;57.0
Core boost frequency [GHz];;4.8;8.0
Core boost frequency [GHz];;5.0;2.0
Core boost frequency [GHz];;4.9;57.0
Core boost frequency [GHz];;4.6;17.0
Core boost frequency [GHz];;5.0;4.0
Core boost frequency [GHz];;5.0;1.0
Core boost frequency [GHz];;5.0;3.0
Core boost frequency [GHz];;4.5;6.0
Core boost frequency [GHz];;5.0;2.0
Core boost frequency [GHz];;5.0;1.0
Core boost frequency [GHz];;4.0;3.0
Core boost frequency [GHz];;1.0;1.0
Core boost frequency [GHz];;5.0;2.0
Core boost frequency [GHz];;1.0;1.0
Core boost frequency [GHz];;4.5;2.0
Core boost frequency [GHz];;5.0;17.0
Core boost frequency [GHz];;2.0;1.0
Core boost frequency [GHz];;5.0;2.0
Core boost frequency [GHz];;5.0;1.0
Core boost frequency [GHz];;5.0;4.0
Core boost frequency [GHz];;5.0;1.0
Core boost frequency [GHz];;2.0;2.0
Core boost frequency [GHz];;4.2;146.0
Core boost frequency [GHz];;5.0;2.0
Core boost frequency [GHz];;5.0;3.0
Country;['Czechia', 'Slovakia', 'Hungary', 'Germany', 'Russia', 'Austria', 'Croatia', 'France', 'Poland', 'Romania', 'Slovenia'];4.346333333333333;300.0
Country;;4.5099792099792095;962.0
Depth [mm];7.5;4.333333333333333;3.0
Depth [mm];11.0;3.0;1.0
Depth [mm];30.0;4.0;3.0
Depth [mm];32.0;4.2;106.0
Depth [mm];35.0;1.0;1.0
Depth [mm];37.3;5.0;3.0
Depth [mm];40.2;4.0;1.0
Depth [mm];41.8;5.0;1.0
Depth [mm];45.0;4.0;1.0
Depth [mm];47.0;5.0;1.0
Depth [mm];56.0;5.0;4.0
Depth [mm];56.5;4.902040816326531;98.0
Depth [mm];63.0;4.0;4.0
Depth [mm];72.0;1.0;1.0
Depth [mm];85.0;5.0;4.0
Depth [mm];111.0;4.223880597014926;67.0
Depth [mm];112.0;4.633333333333333;27.0
Depth [mm];115.0;4.555555555555555;27.0
Depth [mm];122.0;4.84;10.0
Depth [mm];124.0;3.8;22.0
Depth [mm];130.0;3.6666666666666665;3.0
Depth [mm];132.0;4.0;1.0
Depth [mm];140.0;4.8;4.0
Depth [mm];142.0;5.0;20.0
Depth [mm];147.0;4.0;3.0
Depth [mm];151.0;1.0;2.0
Depth [mm];155.0;5.0;1.0
Depth [mm];175.0;4.6054054054054046;37.0
Depth [mm];178.0;4.0;1.0
Depth [mm];182.9;5.0;1.0
Depth [mm];183.0;5.0;1.0
Depth [mm];185.34;4.285714285714286;7.0
Depth [mm];186.2;4.818181818181818;11.0
Depth [mm];187.57;3.0;1.0
Depth [mm];188.1;4.3;5.0
Depth [mm];197.0;4.82156862745098;102.0
Depth [mm];203.0;5.0;6.0
Depth [mm];204.5;4.5;2.0
Depth [mm];208.0;5.0;4.0
Depth [mm];208.1;5.0;1.0
Depth [mm];212.0;1.0;2.0
Depth [mm];225.0;5.0;1.0
Depth [mm];230.0;5.0;5.0
Depth [mm];233.0;2.3;10.0
Depth [mm];248.0;3.0;2.0
Depth [mm];270.0;5.0;1.0
Depth [mm];292.0;4.75;4.0
Depth [mm];292.2;5.0;1.0
Depth [mm];292.6;5.0;1.0
Depth [mm];292.8;5.0;1.0
Depth [mm];292.86;5.0;2.0
Depth [mm];294.0;5.0;1.0
Depth [mm];297.3;4.8125;16.0
Depth [mm];303.0;4.385714285714286;28.0
Depth [mm];304.0;4.5;4.0
Depth [mm];305.08;5.0;1.0
Depth [mm];305.8;5.0;1.0
Depth [mm];306.0;1.0;1.0
Depth [mm];307.0;5.0;1.0
Depth [mm];308.0;4.5;2.0
Depth [mm];318.0;5.0;4.0
Depth [mm];330.0;3.75;4.0
Depth [mm];348.0;5.0;1.0
Depth [mm];350.0;4.888888888888889;9.0
Depth [mm];359.5;3.0;1.0
Depth [mm];366.0;3.0;2.0
Depth [mm];377.0;5.0;1.0
Depth [mm];386.0;4.555555555555555;9.0
Depth [mm];390.0;5.0;1.0
Depth [mm];400.0;4.759574468085106;47.0
Depth [mm];405.5;4.8;4.0
Depth [mm];410.0;4.364705882352942;17.0
Depth [mm];413.0;4.550000000000001;4.0
Depth [mm];415.0;4.426923076923076;26.0
Depth [mm];416.0;5.0;1.0
